name	nAnno	nOverlap	fc	zscore	pvalue	adjp	or	CIl	CIu	distance	namespace	members_Overlap	members_Overlap_keggid	members_Anno_keggid	members_Anno
Porphyrin metabolism	148	2	0.361	-1.57	0.92	0.97	0.341	0.0404	1.28	1	Customised	L-Glutamate, L-Threonine	C00025, C00188	C00025, C00032, C00037, C00188, C00194, C00430, C00486, C00500, C00524, C00541, C00748, C00853, C00931, C00992, C01024, C01051, C01079, C01708, C02139, C02191, C02463, C02469, C02800, C02823, C02880, C02987, C03029, C03114, C03179, C03194, C03263, C03373, C03516, C03741, C04122, C04536, C04778, C05306, C05307, C05766, C05767, C05768, C05769, C05770, C05772, C05773, C05774, C05775, C05777, C05778, C05779, C05780, C05781, C05782, C05783, C05784, C05785, C05786, C05787, C05789, C05790, C05791, C05793, C05794, C05795, C05797, C05798, C05912, C05913, C06319, C06320, C06399, C06406, C06407, C06408, C06416, C06503, C06504, C06505, C06506, C06507, C06508, C06509, C06510, C11242, C11243, C11538, C11540, C11542, C11543, C11545, C11630, C11829, C11830, C11831, C11832, C11850, C11851, C12147, C14818, C14819, C15670, C15672, C16242, C16243, C16244, C16540, C16541, C17401, C18021, C18022, C18064, C18098, C18151, C18152, C18153, C18154, C18155, C18156, C18157, C18160, C18161, C18162, C18163, C19608, C20666, C21217, C21284, C21427, C21428, C21429, C21431, C21432, C21433, C21434, C21435, C21510, C21511, C21512, C21582, C21723, C21724, C21764, C21835, C22338, C22339, C22450, C22451	L-Glutamate, Heme, Glycine, L-Threonine, Cobamide coenzyme, 5-Aminolevulinate, Bilirubin, Biliverdin, Cytochrome c, Cob(II)alamin, Siroheme, Cob(I)alamin, Porphobilinogen, Aquacob(III)alamin, Hydroxymethylbilane, Uroporphyrinogen III, Protoporphyrinogen IX, Hemoglobin, Chlorophyllide, Protoporphyrin, Precorrin 2, Uroporphyrin III, 4,5-Dioxopentanoate, Cyanocobalamin, Protochlorophyllide, L-Glutamyl-tRNA(Glu), Transferrin[Fe(II)]2, Dimethylbenzimidazole, Transferrin[Fe(III)]2, (R)-1-Aminopropan-2-ol, Coproporphyrinogen III, Aminoimidazole ribotide, Magnesium protoporphyrin, (S)-4-Amino-5-oxopentanoate, D-1-Aminopropan-2-ol O-phosphate, Magnesium protoporphyrin monomethyl ester, N1-(5-Phospho-alpha-D-ribosyl)-5,6-dimethylbenzimidazole, Chlorophyll a, Chlorophyll b, Uroporphyrinogen I, Uroporphyrin I, Coproporphyrinogen I, Coproporphyrin I, Coproporphyrin III, Precorrin 3A, Cobyrinate, Cobinamide, alpha-Ribazole, Coenzyme F430, Sirohydrochlorin, Apoferritin, Apotransferrin, Oxyhemoglobin, Myoglobin, Cytochrome a, Catalase, Peroxidase, (3Z)-Phycocyanobilin, Bilirubin beta-diglucuronide, L-Urobilinogen, I-Urobilinogen, D-Urobilinogen, L-Urobilin, Urobilin, D-Urobilin, Pheophytin a, Bacteriopheophytin, (3Z)-Phycoerythrobilin, (3Z)-Phytochromobilin, Precorrin 6Y, Precorrin 6X, Hydrogenobyrinate, Precorrin 3B, Precorrin 4, Precorrin 8X, Precorrin 5, Hydrogenobyrinate a,c diamide, Cob(II)yrinate a,c diamide, Cob(I)yrinate a,c diamide, Adenosyl cobyrinate a,c diamide, Adenosyl cobyrinate hexaamide, Adenosyl cobinamide, Adenosyl cobinamide phosphate, Adenosine-GDP-cobinamide, Bacteriochlorophyll a, Bacteriochlorophyll b, Cobalt-sirohydrochlorin, Cobalt-precorrin 4, Cobalt-precorrin 6, Cobalt-dihydro-precorrin 6, Cobalt-precorrin 8, 15,16-Dihydrobiliverdin, 13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester, 13(1)-Oxo-magnesium-protoporphyrin IX 13-monomethyl ester, Divinylprotochlorophyllide, Divinyl chlorophyllide a, Divinylchlorophyll a, Zn-Bacteriochlorophyll a, L-Threonine O-3-phosphate, Fe2+, Fe3+, Heme A, Heme O, Cobalt-precorrin 5A, Cobalt-precorrin 5B, Cobalt-precorrin 7, 7(1)-Hydroxychlorophyllide a, Chlorophyllide b, Cobalt-factor III, Pheophorbide a, Red chlorophyll catabolite, Pyropheophorbide a, Primary fluorescent chlorophyll catabolite, 7(1)-Hydroxychlorophyll a, 3-Vinylbacteriochlorophyllide a, 3-Hydroxyethylbacteriochlorophyllide a, 3-Hydroxyethylchlorophyllide a, Bacteriochlorophyllide a, Bacteriochlorophyllide b, 8-Ethyl-12-methyl-3-vinylbacteriochlorophyllide d, Bacteriochlorophyllide d, Bacteriochlorophyllide c, Bacteriochlorophyll d, Bacteriochlorophyll c, Ferritin, 5-Oxo-delta-bilirubin, Geranylgeranyl bacteriochlorophyllide a, Fe-coproporphyrin III, 8,12-Diethyl-3-vinylbacteriochlorophyllide d, 12-Ethyl-8-propyl-3-vinylbacteriochlorophyllide d, 12-Ethyl-8-isobutyl-3-vinylbacteriochlorophyllide d, 8-Ethyl-12-methylbacteriochlorophyllide d, 8,12-Diethylbacteriochlorophyllide d, 12-Ethyl-8-propylbacteriochlorophyllide d, 12-Ethyl-8-isobutylbacteriochlorophyllide d, Geranylgeranyl bacteriochlorophyllide b, Nickel-sirohydrochlorin, Nickel-sirohydrochlorin a,c-diamide, 15,17(3)-Seco-F430-17(3)-acid, Bacteriochlorophyllide e, Biliverdin-IX-delta, Biliverdin-IX-beta, 5-Hydroxybenzimidazole, 12,18-Didecarboxysiroheme, Dihydro-heme d1, Heme d1, 5-Methoxy-1H-benzimidazole, 5-Methoxy-6-methyl-1H-benzimidazole
Primary bile acid biosynthesis	47	1	0.569	-0.587	0.53	0.7	0.555	0.0136	3.32	1	Customised	Taurine	C00245	C00037, C00187, C00245, C00695, C01301, C01794, C01921, C02528, C03594, C04554, C04722, C05122, C05337, C05444, C05445, C05446, C05447, C05448, C05449, C05451, C05452, C05453, C05454, C05455, C05460, C05465, C05466, C05467, C05468, C06341, C13550, C15518, C15519, C15520, C15610, C15613, C15614, C17331, C17332, C17333, C17335, C17336, C17337, C17339, C17343, C17345, C17346	Glycine, Cholesterol, Taurine, Cholic acid, 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-al, Choloyl-CoA, Glycocholate, Chenodeoxycholate, 7alpha-Hydroxycholesterol, 3alpha,7alpha-Dihydroxy-5beta-cholestanate, 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestanoate, Taurocholate, Chenodeoxycholoyl-CoA, 3alpha,7alpha,26-Trihydroxy-5beta-cholestane, 3alpha,7alpha-Dihydroxy-5beta-cholestan-26-al, 3alpha,7alpha,12alpha,26-Tetrahydroxy-5beta-cholestane, (24E)-3alpha,7alpha-Dihydroxy-5beta-cholest-24-enoyl-CoA, (24R,25R)-3alpha,7alpha,24-Trihydroxy-5beta-cholestanoyl-CoA, 3alpha,7alpha-Dihydroxy-5beta-24-oxocholestanoyl-CoA, 7alpha-Hydroxy-5beta-cholestan-3-one, 3alpha,7alpha-Dihydroxy-5beta-cholestane, 7alpha,12alpha-Dihydroxy-5beta-cholestan-3-one, 3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestane, 7alpha-Hydroxycholest-4-en-3-one, (24E)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholest-24-enoyl-CoA, Taurochenodeoxycholate, Glycochenodeoxycholate, 3alpha,7alpha,12alpha-Trihydroxy-5beta-24-oxocholestanoyl-CoA, 5beta-Cyprinolsulfate, 7alpha,27-Dihydroxycholesterol, Cerebrosterol, (24S)-Cholest-5-ene-3beta,7alpha,24-triol, 25-Hydroxycholesterol, Cholest-5-ene-3beta,7alpha,25-triol, Cholest-5-ene-3beta,26-diol, (25R)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA, (24R,25R)-3alpha,7alpha,12alpha,24-Tetrahydroxy-5beta-cholestanoyl-CoA, 7alpha,24-Dihydroxy-4-cholesten-3-one, 7alpha,25-Dihydroxy-4-cholesten-3-one, 3beta-Hydroxy-5-cholestenoate, 3beta,7alpha-Dihydroxy-5-cholestenoate, 7alpha,26-Dihydroxy-4-cholesten-3-one, 7alpha-Hydroxy-3-oxo-4-cholestenoate, 4-Cholesten-7alpha,12alpha-diol-3-one, (25S)-3alpha,7alpha,12alpha-Trihydroxy-5beta-cholestan-26-oyl-CoA, (25R)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA, (25S)-3alpha,7alpha-Dihydroxy-5beta-cholestanoyl-CoA
Propanoate metabolism	40	3	2	1.26	0.064	0.13	2.11	0.411	6.84	1	Customised	Succinate, Glycerone phosphate, (S)-Lactate	C00042, C00111, C00186	C00024, C00042, C00068, C00083, C00091, C00099, C00100, C00109, C00111, C00163, C00186, C00222, C00424, C00479, C00546, C00583, C00683, C00804, C00827, C00894, C01013, C01213, C02170, C02225, C02335, C02876, C04225, C04593, C05235, C05668, C05979, C05983, C05984, C05989, C06002, C15972, C15973, C21017, C21018, C21250	Acetyl-CoA, Succinate, Thiamin diphosphate, Malonyl-CoA, Succinyl-CoA, beta-Alanine, Propanoyl-CoA, 2-Oxobutanoate, Glycerone phosphate, Propanoate, (S)-Lactate, 3-Oxopropanoate, (S)-Lactaldehyde, Propanal, Methylglyoxal, Propane-1,2-diol, (S)-Methylmalonyl-CoA, Propynoate, Lactoyl-CoA, Propenoyl-CoA, 3-Hydroxypropanoate, (R)-Methylmalonyl-CoA, Methylmalonate, 2-Methylcitrate, beta-Alanyl-CoA, Propanoyl phosphate, (Z)-But-2-ene-1,2,3-tricarboxylate, (2S,3R)-3-Hydroxybutane-1,2,3-tricarboxylate, Hydroxyacetone, 3-Hydroxypropionyl-CoA, Propane-1-ol, Propionyladenylate, 2-Hydroxybutanoic acid, 3-Oxopropionyl-CoA, (S)-Methylmalonate semialdehyde, Enzyme N6-(lipoyl)lysine, Enzyme N6-(dihydrolipoyl)lysine, 2-(alpha-Hydroxypropyl)thiamine diphosphate, Enzyme N6-(S-propyldihydrolipoyl)lysine, 2-Methyl-trans-aconitate
Purine metabolism	101	12	3.18	4.38	0.00011	0.00073	3.76	1.81	7.18	1	Customised	ADP, AMP, GDP, L-Glutamine, D-Ribose 5-phosphate, IMP, Guanine, Hypoxanthine, Xanthine, Xanthosine, 5'-Phosphoribosyl-N-formylglycinamide, Deoxyinosine	C00008, C00020, C00035, C00064, C00117, C00130, C00242, C00262, C00385, C01762, C04376, C05512	C00002, C00008, C00011, C00014, C00020, C00035, C00037, C00039, C00044, C00046, C00048, C00053, C00054, C00059, C00064, C00081, C00086, C00104, C00117, C00119, C00130, C00131, C00144, C00147, C00169, C00206, C00209, C00212, C00224, C00242, C00262, C00286, C00288, C00294, C00301, C00330, C00360, C00361, C00362, C00366, C00385, C00387, C00499, C00559, C00575, C00603, C00620, C00655, C00700, C00802, C00942, C01228, C01260, C01261, C01344, C01345, C01367, C01444, C01762, C02091, C02348, C02350, C02353, C02718, C03090, C03373, C03483, C03614, C03794, C03838, C04051, C04376, C04392, C04494, C04640, C04677, C04734, C04751, C04823, C05239, C05512, C05513, C05515, C05516, C05993, C06193, C06194, C06195, C06196, C06197, C06433, C06435, C11821, C12248, C15667, C22395, C22441, C22442, C22443, C22499, C22500	ATP, ADP, CO2, Ammonia, AMP, GDP, Glycine, DNA, GTP, RNA, Glyoxylate, 3'-Phosphoadenylyl sulfate, Adenosine 3',5'-bisphosphate, Sulfate, L-Glutamine, ITP, Urea, IDP, D-Ribose 5-phosphate, 5-Phospho-alpha-D-ribose 1-diphosphate, IMP, dATP, GMP, Adenine, Carbamoyl phosphate, dADP, Oxalate, Adenosine, Adenylyl sulfate, Guanine, Hypoxanthine, dGTP, HCO3-, Inosine, ADP-ribose, Deoxyguanosine, dAMP, dGDP, dGMP, Urate, Xanthine, Guanosine, Allantoate, Deoxyadenosine, 3',5'-Cyclic AMP, (S)-Ureidoglycolate, alpha-D-Ribose 1-phosphate, Xanthosine 5'-phosphate, XTP, Oxalureate, 3',5'-Cyclic GMP, Guanosine 3',5'-bis(diphosphate), P1,P4-Bis(5'-adenosyl)tetraphosphate, P1,P4-Bis(5'-guanosyl) tetraphosphate, dIDP, dITP, 3'-AMP, Oxamate, Xanthosine, (S)-Ureidoglycine, (R)(-)-Allantoin, (S)-Allantoin, 2',3'-Cyclic AMP, N-Formiminoglycine, 5-Phosphoribosylamine, Aminoimidazole ribotide, Adenosine tetraphosphate, Inosine 5'-tetraphosphate, N6-(1,2-Dicarboxyethyl)-AMP, 5'-Phosphoribosylglycinamide, 5-Amino-4-imidazolecarboxyamide, 5'-Phosphoribosyl-N-formylglycinamide, P1,P4-Bis(5'-xanthosyl) tetraphosphate, Guanosine 3'-diphosphate 5'-triphosphate, 2-(Formamido)-N1-(5'-phosphoribosyl)acetamidine, 1-(5'-Phosphoribosyl)-5-amino-4-imidazolecarboxamide, 1-(5'-Phosphoribosyl)-5-formamido-4-imidazolecarboxamide, 1-(5-Phospho-D-ribosyl)-5-amino-4-imidazolecarboxylate, 1-(5'-Phosphoribosyl)-5-amino-4-(N-succinocarboxamide)-imidazole, 5-Aminoimidazole, Deoxyinosine, Urate-3-ribonucleoside, 5-Ureido-4-imidazole carboxylate, 5-Amino-4-imidazole carboxylate, Acetyl adenylate, Guanosine 3'-phosphate, 2',3'-Cyclic GMP, Imidazolone, 2'-Deoxyinosine 5'-phosphate, P1,P3-Bis(5'-adenosyl) triphosphate, 5'-Benzoylphosphoadenosine, 5'-Butyrylphosphoinosine, 5-Hydroxyisourate, 5-Hydroxy-2-oxo-4-ureido-2,5-dihydro-1H-imidazole-5-carboxylate, 5-Carboxyamino-1-(5-phospho-D-ribosyl)imidazole, 2-Amino-2'-deoxy-N6-[(2S)-succino]adenylate, 2-Amino-2'-deoxyadenosine 5'-monophosphate, 2-Amino-2'-deoxyadenosine 5'-diphosphate, 2-Amino-2'-deoxyadenosine 5'-triphosphate, C22499, C22500
Pyrimidine metabolism	64	15	6.26	8.39	2.6e-09	1.1e-07	8.9	4.48	16.8	1	Customised	UDP, CMP, L-Glutamine, UMP, Uracil, CDP, Thymine, Orotate, dUMP, Cytosine, 5,6-Dihydrouracil, N-Carbamoyl-L-aspartate, Deoxycytidine, dUDP, 3-Ureidopropionate	C00015, C00055, C00064, C00105, C00106, C00112, C00178, C00295, C00365, C00380, C00429, C00438, C00881, C01346, C02642	C00015, C00039, C00046, C00055, C00063, C00064, C00075, C00086, C00099, C00105, C00106, C00112, C00119, C00169, C00178, C00214, C00222, C00239, C00295, C00299, C00337, C00363, C00364, C00365, C00380, C00383, C00429, C00438, C00458, C00459, C00460, C00475, C00526, C00672, C00705, C00813, C00881, C01013, C01103, C01168, C01205, C01346, C01368, C01563, C02067, C02170, C02354, C02355, C02376, C02642, C03997, C05281, C05822, C06198, C11038, C11039, C15607, C20231, C20249, C20253, C20254, C20846, C21028, C21029	UDP, DNA, RNA, CMP, CTP, L-Glutamine, UTP, Urea, beta-Alanine, UMP, Uracil, CDP, 5-Phospho-alpha-D-ribose 1-diphosphate, Carbamoyl phosphate, Thymine, Thymidine, 3-Oxopropanoate, dCMP, Orotate, Uridine, (S)-Dihydroorotate, dTDP, dTMP, dUMP, Cytosine, Malonate, 5,6-Dihydrouracil, N-Carbamoyl-L-aspartate, dCTP, dTTP, dUTP, Cytidine, Deoxyuridine, 2-Deoxy-D-ribose 1-phosphate, dCDP, Barbiturate, Deoxycytidine, 3-Hydroxypropanoate, Orotidine 5'-phosphate, Pseudouridine 5'-phosphate, (R)-3-Amino-2-methylpropanoate, dUDP, 3'-UMP, Carbamate, Pseudouridine, Methylmalonate, 2',3'-Cyclic CMP, 2',3'-Cyclic UMP, 5-Methylcytosine, 3-Ureidopropionate, 5-Hydroxymethyldeoxycytidylate, 5-Methylbarbiturate, 3'-CMP, P1,P4-Bis(5'-uridyl) tetraphosphate, 2'-Deoxy-5-hydroxymethylcytidine-5'-diphosphate, 2'-Deoxy-5-hydroxymethylcytidine-5'-triphosphate, 3-Oxo-3-ureidopropanoate, (Z)-3-Ureidoacrylate peracid, (Z)-3-Peroxyaminoacrylate, Aminoacrylate, Ureidoacrylate, 3-Oxo-3-ureidoisobutyrate, (R)-5,6-Dihydrothymine, (R)-3-Ureidoisobutyrate
Pyruvate metabolism	32	5	4.18	3.56	0.0014	0.0061	4.93	1.46	13.3	1	Customised	Pyruvate, Succinate, Fumarate, (S)-Malate, (S)-Lactate	C00022, C00042, C00122, C00149, C00186	C00022, C00024, C00033, C00036, C00042, C00058, C00068, C00074, C00083, C00084, C00122, C00149, C00186, C00227, C00256, C00332, C00424, C00469, C00546, C00937, C01251, C02488, C02504, C03248, C03451, C03981, C05125, C05993, C05994, C15972, C15973, C16255	Pyruvate, Acetyl-CoA, Acetate, Oxaloacetate, Succinate, Formate, Thiamin diphosphate, Phosphoenolpyruvate, Malonyl-CoA, Acetaldehyde, Fumarate, (S)-Malate, (S)-Lactate, Acetyl phosphate, (R)-Lactate, Acetoacetyl-CoA, (S)-Lactaldehyde, Ethanol, Methylglyoxal, (R)-Lactaldehyde, (R)-2-Hydroxybutane-1,2,4-tricarboxylate, (R)-2-Ethylmalate, alpha-Isopropylmalate, Acetylenedicarboxylate, (R)-S-Lactoylglutathione, 2-Hydroxyethylenedicarboxylate, 2-(alpha-Hydroxyethyl)thiamine diphosphate, Acetyl adenylate, 2-Propylmalate, Enzyme N6-(lipoyl)lysine, Enzyme N6-(dihydrolipoyl)lysine, [Dihydrolipoyllysine-residue acetyltransferase] S-acetyldihydrolipoyllysine
Riboflavin metabolism	24	1	1.11	0.11	0.23	0.39	1.12	0.0269	7.02	1	Customised	Riboflavin	C00255	C00016, C00044, C00061, C00199, C00235, C00255, C00474, C01007, C01268, C01304, C01352, C01390, C01727, C01847, C03114, C04332, C04454, C04732, C05995, C15556, C15563, C18910, C21214, C21215	FAD, GTP, FMN, D-Ribulose 5-phosphate, Dimethylallyl diphosphate, Riboflavin, Ribitol, Reduced riboflavin, 5-Amino-6-(5'-phosphoribosylamino)uracil, 2,5-Diamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one, FADH2, Prenol, Lumichrome, Reduced FMN, Dimethylbenzimidazole, 6,7-Dimethyl-8-(D-ribityl)lumazine, 5-Amino-6-(5'-phospho-D-ribitylamino)uracil, 5-Amino-6-(1-D-ribitylamino)uracil, 7-Hydroxy-6-methyl-8-ribityllumazine, L-3,4-Dihydroxybutan-2-one 4-phosphate, 2-Amino-5-formylamino-6-(5-phospho-D-ribosylamino)pyrimidin-4(3H)-one, 2,5-Diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one, Dimethylallyl phosphate, Prenylated FMNH2
Selenocompound metabolism	27	1	0.99	-0.0104	0.27	0.43	0.989	0.0239	6.13	1	Customised	L-Alanine	C00041	C00017, C00041, C01528, C02535, C05172, C05335, C05336, C05684, C05686, C05688, C05689, C05690, C05695, C05697, C05698, C05699, C05703, C06481, C06482, C16638, C18870, C18871, C18872, C18893, C18902, C18904, C18905	Protein, L-Alanine, Hydrogen selenide, Dimethyl selenide, Selenophosphoric acid, L-Selenomethionine, Selenomethionyl-tRNA(Met), Selenite, Adenylylselenate, L-Selenocysteine, Se-Methyl-L-selenocysteine, Se-Methylselenomethionine, gamma-Glutamyl-Se-methylselenocysteine, Selenate, Selenohomocysteine, L-Selenocystathionine, Methaneselenol, L-Seryl-tRNA(Sec), L-Selenocysteinyl-tRNA(Sec), O-Phosphoseryl-tRNA(Sec), Selenodiglutathione, Glutathioselenol, Trimethylselenonium, 1-Methylseleno-N-acetyl-D-galactosamine, Methylselenic acid, Methylselenopyruvate, Methylselenocysteine Se-oxide
Sphingolipid metabolism	27	1	0.99	-0.0104	0.27	0.43	0.989	0.0239	6.13	1	Customised	L-Serine	C00065	C00065, C00154, C00195, C00319, C00346, C00550, C00836, C01120, C01190, C01290, C01747, C02686, C02934, C02960, C03405, C03640, C05681, C06062, C06124, C06125, C06126, C06127, C06128, C12126, C12144, C12145, C22467	L-Serine, Palmitoyl-CoA, N-Acylsphingosine, Sphingosine, Ethanolamine phosphate, Sphingomyelin, Sphinganine, Sphinganine 1-phosphate, Glucosylceramide, Lactosylceramide, Psychosine, Galactosylceramide, 3-Dehydrosphinganine, Ceramide 1-phosphate, Lactosylceramide sulfate, Sphingosyl-phosphocholine, Ceramide 2-aminoethylphosphonate, Ceramide phosphoethanolamine, Sphingosine 1-phosphate, Sulfatide, Digalactosylceramide, Digalactosylceramide sulfate, GM4, Dihydroceramide, Phytosphingosine, Phytoceramide, Gangliotriaosylceramide-II3 sulfate
Starch and sucrose metabolism	37	2	1.44	0.537	0.16	0.3	1.48	0.17	5.88	1	Customised	UDP-glucose, D-Glucose 6-phosphate	C00029, C00092	C00029, C00031, C00085, C00089, C00092, C00095, C00103, C00185, C00208, C00252, C00369, C00372, C00394, C00498, C00501, C00663, C00689, C00718, C00721, C00760, C00963, C00965, C00973, C01083, C01231, C01725, C01898, C01935, C02591, C02995, C03323, C04534, C05731, C06215, C06400, C16688, C20237	UDP-glucose, D-Glucose, D-Fructose 6-phosphate, Sucrose, D-Glucose 6-phosphate, D-Fructose, D-Glucose 1-phosphate, Cellobiose, Maltose, Isomaltose, Glycogen, Dextran, GDP-glucose, ADP-glucose, CDP-glucose, beta-D-Glucose 1-phosphate, alpha,alpha'-Trehalose 6-phosphate, Amylose, Dextrin, Cellulose, beta-D-Glucoside, 1,3-beta-D-Glucan, Cyclomaltodextrin, alpha,alpha-Trehalose, alpha-D-Glucose 1,6-bisphosphate, Levanbiose, Cellodextrin, Maltodextrin, Sucrose 6'-phosphate, Maltose 6'-phosphate, (2,1-beta-D-Fructosyl)n, 6-Phospho-beta-D-glucosyl-(1,4)-D-glucose, 3-Ketosucrose, Levan, 1-alpha-D-[(1->4)-alpha-D-Glucosyl](n-1)-alpha-D-glucopyranoside, Sucrose 6-phosphate, alpha-Maltose 1-phosphate
Sulfur metabolism	33	4	3.24	2.55	0.0083	0.027	3.64	0.914	10.6	1	Customised	Succinate, L-Serine, L-Cysteine, Taurine	C00042, C00065, C00097, C00245	C00033, C00042, C00053, C00054, C00059, C00065, C00084, C00087, C00094, C00097, C00155, C00224, C00245, C00263, C00283, C00320, C00409, C00580, C00979, C01118, C01861, C02084, C03920, C04022, C08276, C11142, C11143, C11145, C15521, C17267, C19692, C20870, C20955	Acetate, Succinate, 3'-Phosphoadenylyl sulfate, Adenosine 3',5'-bisphosphate, Sulfate, L-Serine, Acetaldehyde, Sulfur, Sulfite, L-Cysteine, L-Homocysteine, Adenylyl sulfate, Taurine, L-Homoserine, Hydrogen sulfide, Thiosulfate, Methanethiol, Dimethyl sulfide, O-Acetyl-L-serine, O-Succinyl-L-homoserine, Trithionate, Tetrathionate, 2-(Methylthio)ethanesulfonate, S,S-Dimethyl-beta-propiothetin, 3-(Methylthio)propanoate, Dimethyl sulfone, Dimethyl sulfoxide, Methanesulfonic acid, Alkanesulfonate, S-Sulfanylglutathione, Polysulfide, 3-(Methylthio)propanoyl-CoA, 3-(Methylthio)acryloyl-CoA
Taurine and hypotaurine metabolism	24	6	6.68	5.51	3.7e-05	3e-04	8.98	2.86	24.2	1	Customised	Pyruvate, L-Glutamate, L-Alanine, L-Cysteine, Taurine, Hypotaurine	C00022, C00025, C00041, C00097, C00245, C00519	C00022, C00024, C00025, C00026, C00033, C00041, C00084, C00094, C00097, C00227, C00245, C00506, C00519, C00593, C00606, C01678, C01959, C03149, C05122, C05123, C05844, C06735, C14179, C19685	Pyruvate, Acetyl-CoA, L-Glutamate, 2-Oxoglutarate, Acetate, L-Alanine, Acetaldehyde, Sulfite, L-Cysteine, Acetyl phosphate, Taurine, L-Cysteate, Hypotaurine, Sulfoacetaldehyde, 3-Sulfino-L-alanine, Cysteamine, Taurocyamine, N-Phosphotaurocyamine, Taurocholate, 2-Hydroxyethanesulfonate, 5-L-Glutamyl-taurine, Aminoacetaldehyde, Sulfoacetate, Sulfoacetyl-CoA
Terpenoid backbone biosynthesis	46	1	0.581	-0.564	0.51	0.7	0.568	0.014	3.4	1	Customised	Pyruvate	C00022	C00022, C00024, C00118, C00129, C00235, C00332, C00341, C00353, C00356, C00418, C00448, C01107, C01126, C01143, C01230, C02321, C03461, C04145, C04146, C04216, C04506, C04574, C04748, C05427, C05859, C06081, C11434, C11435, C11436, C11437, C11453, C11811, C16521, C16826, C17432, C18321, C19691, C19760, C19852, C19853, C20120, C20121, C20345, C20847, C20848, C22453	Pyruvate, Acetyl-CoA, D-Glyceraldehyde 3-phosphate, Isopentenyl diphosphate, Dimethylallyl diphosphate, Acetoacetyl-CoA, Geranyl diphosphate, Geranylgeranyl diphosphate, (S)-3-Hydroxy-3-methylglutaryl-CoA, (R)-Mevalonate, trans,trans-Farnesyl diphosphate, (R)-5-Phosphomevalonate, (2E,6E)-Farnesol, (R)-5-Diphosphomevalonate, all-trans-Hexaprenyl diphosphate, cis-1,4-Polyisoprene, 2-trans,6-trans-Farnesal, all-trans-Nonaprenyl diphosphate, all-trans-Octaprenyl diphosphate, all-trans-Heptaprenyl diphosphate, Protein C-terminal S-farnesyl-L-cysteine, di-trans,poly-cis-Undecaprenyl diphosphate, Protein C-terminal S-farnesyl-L-cysteine methyl ester, Phytyl diphosphate, Dehydrodolichol diphosphate, Polyprenol, 2-C-Methyl-D-erythritol 4-phosphate, 4-(Cytidine 5'-diphospho)-2-C-methyl-D-erythritol, 2-Phospho-4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol, 1-Deoxy-D-xylulose 5-phosphate, 2-C-Methyl-D-erythritol 2,4-cyclodiphosphate, 1-Hydroxy-2-methyl-2-butenyl 4-diphosphate, Isoprene, 2-cis,6-trans-Farnesyl diphosphate, all-trans-Decaprenyl diphosphate, trans,octacis-Decaprenyl diphosphate, Farnesylcysteine, (2Z,6Z)-Farnesyl diphosphate, tritrans,heptacis-Undecaprenyl diphosphate, trans,polycis-Polyprenyl diphosphate, S-Farnesyl protein, trans,trans-Farnesyl phosphate, Isopentenyl phosphate, (R)-Mevalonate 3-phosphate, (R)-Mevalonate 3,5-bisphosphate, tAHMP
Thiamine metabolism	31	3	2.59	1.75	0.03	0.076	2.8	0.537	9.29	1	Customised	Pyruvate, L-Tyrosine, L-Cysteine	C00022, C00082, C00097	C00003, C00018, C00022, C00037, C00068, C00082, C00097, C00118, C00378, C01081, C01279, C02892, C03028, C03373, C04294, C04327, C04556, C04752, C05856, C11437, C15809, C15810, C15811, C15812, C15813, C15814, C19872, C20246, C20247, C20267, C20784	NAD+, Pyridoxal phosphate, Pyruvate, Glycine, Thiamin diphosphate, L-Tyrosine, L-Cysteine, D-Glyceraldehyde 3-phosphate, Thiamine, Thiamin monophosphate, 4-Amino-5-hydroxymethyl-2-methylpyrimidine, Thiamine acetic acid, Thiamin triphosphate, Aminoimidazole ribotide, 5-(2-Hydroxyethyl)-4-methylthiazole, 4-Methyl-5-(2-phosphooxyethyl)thiazole, 4-Amino-2-methyl-5-(phosphooxymethyl)pyrimidine, 4-Amino-5-hydroxymethyl-2-methylpyrimidine diphosphate, Thiamine aldehyde, 1-Deoxy-D-xylulose 5-phosphate, Iminoglycine, Sulfur-carrier protein, [Enzyme]-cysteine, [Enzyme]-S-sulfanylcysteine, Adenylyl-[sulfur-carrier protein], Thiocarboxy-[sulfur-carrier protein], N-Formyl-4-amino-5-aminomethyl-2-methylpyrimidine, 2-[(2R,5Z)-2-Carboxy-4-methylthiazol-5(2H)-ylidene]ethyl phosphate, 2-(2-Carboxy-4-methylthiazol-5-yl)ethyl phosphate, 4-Amino-5-aminomethyl-2-methylpyrimidine, ADP-5-ethyl-4-methylthiazole-2-carboxylate
